Headline,Body ID,Stance
Luke Somers 'killed in failed rescue attempt in Yemen',115,unrelated
Kim Jong-Un 'bans the name Kim Jong-un',115,unrelated
This Letter To Parents From A 1970s Lego Set Contains An Important Message For Gender Equality,115,unrelated
Luke Somers' sister says he was killed in failed Yemen rescue attempt,115,unrelated
Watch NAKED airport worker walk through scanner in bizarre protest against 'rough' guards,115,unrelated
"James Foley: American Journalist, James Wright Foley Beheaded in New ISIS Video [Breaking News]",115,unrelated
U.S. Hostage Luke Somers Killed During Yemen Rescue Bid: Family,115,unrelated
Mum faces real-life Sophie's Choice – as she tries to sell her son to fund daughter's care,115,unrelated
Watch: US marine survives Taliban sniper headshot in Afghanistan,115,agree
Islamic State using 'SCORPION bombs' to terrorise victims,115,unrelated
"Luke Somers, American Hostage, Is Killed During Rescue Attempt in Yemen, U.S. Official Says",115,unrelated
"Sick Kansas City man said not to have Ebola, U.S. plans new steps to fight virus",115,unrelated
Kim Jong-un relying on ‘cobra wine’ after problems with trouser snake,115,unrelated
Soldier shot near Canadian parliament building,115,unrelated
Did NBC Nightly News Go Live To A Man Who Was Taking A Piss?,115,unrelated
Nun Gives Birth To Baby Boy After Suffering Intense Stomach Pains,115,unrelated
CNN Posts Alleged Audio of Michael Brown Shooting,115,unrelated
Original Apple Watch Health Features Were Dropped Due to Consistency Issues,116,unrelated
How did a Texas plumber's truck end up with Syrian rebels? (+video),116,unrelated
A bunch of cool health features were cut from the Apple Watch at the last minute,116,unrelated
WSJ: Apple cut watch health features due to erratic sensors,116,unrelated
Apple was forced to nix key health features from its smartwatch -- report,116,unrelated
Nun gives birth to surprise baby after complaining of stomach pains,116,agree
Nun who GAVE BIRTH to baby boy after suffering agonising stomach pains 'had no idea' she was pregnant,116,agree
Apple scrapped advanced Apple Watch health monitoring features due to reliability issues,116,unrelated
Apple Watch won’t be the digital doctor it could have been,116,unrelated
Former British Rapper Reportedly Under Investigation for James Foley Beheading,116,unrelated
'They ate through the ceilings and pooped on the keyboards': Rats are 'taking over' Vogue's new World Trade Center office and Anna Wintour 'no longer wants to work there',116,unrelated
Pull the other Un! North Korean dictator has not been seen for weeks because he 'pulled tendon while doing drill with his generals',117,discuss
N. Korea’s Kim has leg injury but in control,117,discuss
"Whoa, Paul Rudd Was One of the Airport Heroes Who Took Down the Homophobe",118,agree
"Oh Hey, Paul Rudd Was One Of The Dallas Airport Homophobe Heroes, No Big",119,unrelated
Durex on Rumored ‘Pumpkin Spice’ Condom: No Comment,119,unrelated
Experts: More facts needed on purported audio recording of Michael Brown shooting,119,unrelated
Is Durex Planning To Release A Pumpkin Spice Condom?,119,unrelated
"'Star Wars VII' News, Update: JJ Abrams Pushing for Summer Release?",119,unrelated
Sources: Guns N' Roses Frontman Axl Rose Found Dead in West Hollywood Home at Age 52,119,unrelated
Star Wars VII for a New SUMMER Release Date!?,119,unrelated
Durex is not confirming or denying rumors of a “pumpkin spice” condom,119,unrelated
"Pumpkin Spice Condoms, And 6 Other Flavors That Aren’t Happening",119,unrelated
"James Foley, Missing American Photojournalist, Reportedly Executed By ISIS In Syria",119,unrelated
J.J. Abrams Asks Disney To Move Up 'Star Wars: The Force Awakens' Release Date,119,unrelated
"Sadly, Pumpkin Spice Condoms Aren't A Thing After All",119,unrelated
Has J.J. Abrams Asked for THE FORCE AWAKENS Release Date to be Moved Up?,119,unrelated
"What was fake on the Internet this week: Obama’s peace prize, pumpkin-spice condoms and insane winter snow",119,unrelated
‘Star Wars: The Force Awakens’ May Get An Early Release Date—Report,119,unrelated
No - a Fox News Twitter account isn't responding to tweets on the #FoxNewsFacts hashtag,119,unrelated
"Report: The Apple Watch Will Only Last 2.5 Hours With ""Heavy"" Use",119,unrelated
Not coming to a store near you: The pumpkin spice condom,119,unrelated
Islamist terrorists Jabhat Ansar al-Deen tweet picture of Texas plumber’s truck fitted with anti-aircraft gun in Syria,119,agree
Texas Truck Winds Up in Syria With Islamic Militants,119,agree
"Sorry, Everyone: Durex Is Unfortunately Not Making Pumpkin Spice Condoms",119,unrelated
"BREAKING: Islamic State, in video, beheads American journalist James Wright Foley who was kidnapped in 2012 -@BNONews",119,unrelated
The pumpkin spice condom is not happening,119,unrelated
The Force Awakens News: Director J.J. Abrams Eyes Summer Release for Star Wars 7 Because of Too Many Spoilers,119,unrelated
Pumpkin Spice condoms? Don't fall for this hoax.,119,unrelated
"Sons of Anarchy Movie? No, Kurt Sutter Announces Charlie Hunnam, Brad Pitt Film Article is Fake",119,unrelated
"Non, le lancement du nouveau «Star Wars» ne sera pas devancé à cet été",119,unrelated
"Calm Yourselves, Durex Has NOT Come Out With A Pumpkin Spice Condom",119,unrelated
Star Wars: The Force Awakens to be released this summer?,119,unrelated
"Woman detained in Lebanon is not al-Baghdadi's wife, Iraq says",119,unrelated
Pumpkin Spice Condoms Could Be The Only Thing To Save The World From Basic Children,119,unrelated
'The Force Awakens' Release Date: JJ Abrams Plan for an Early Release of 'Star Wars' Movie?,119,unrelated
Amazon plans a streaming-video alternative,119,unrelated
Here's video of a bird pooping on Vladimir Putin in the middle of a speech,119,unrelated
This Week In Weird News: Horrible Human Slaps Elderly Woman For Sneezing,119,unrelated
Durex Is Not Making Pumpkin Spice Condoms After All: A Hoax Debunked,119,unrelated
"Catholic Priest Dies for 48 Minutes, Comes Back to Life and Claims God Is Female",119,unrelated
"No, Pumpkin Spice Condoms Are Not A Real Thing",119,unrelated
Star Wars 7: JJ Abrams want to move release to summer 2015,119,unrelated
The Pumpkin-Spice Condom Is Just a Figment of Your Own Gross Imagination,119,unrelated
It’s Okay To Laugh About The Fact That The Vogue Rat Infestation is Getting Worse,119,unrelated
Christmas Is Cancelled: Pumpkin Spice Condoms Are a Goddamn Hoax,119,unrelated
American hostage killed in rescue attempt in Yemen - senior official,120,unrelated
American hostage in Yemen freed in military raid-Defence Ministry,120,unrelated
Luke Somers: British-born photojournalist 'killed by al-Qaeda after failed rescue attempt in Yemen',120,unrelated
"US hostage 'murdered' by militants in Yemen, says Hagel",120,unrelated
"Yemen says U.S. man freed, sister says he’s dead",120,unrelated
"Luke Somers Dies In Rescue Attempt, Sister Says; Yemeni Defense Ministry Says Unnamed US Hostage Freed",120,unrelated
CNN Posts Alleged Audio of Michael Brown Shooting,120,discuss
Ottawa investigates reports that Isis has captured Canadian-Israeli woman,120,unrelated
U.S. Hostage Luke Somers Killed During Yemen Rescue Bid: Family,120,unrelated
BREAKING NEWS: British-born U.S. photojournalist held hostage by al-Qaeda killed in failed rescue attempt in Yemen,120,unrelated
Terrorism fears rise amid reports of stolen jetliners,120,unrelated
Luke Somers' sister says he was killed in failed Yemen rescue attempt,120,unrelated
BREAKING: British-born hostage 'KILLED in failed rescue attempt',120,unrelated
US hostage Luke Somers dies after rescue bid,120,unrelated
Al Qaida hostage killed in raid,120,unrelated
20 year old burger? McDonald's burger purchased in 1995 hasn't aged a bit,120,unrelated
Did Kim Yo-Jong Take Kim Jong Un’s Role? North Korea Ill Health Rumors Are ‘Fabricated’,120,unrelated
Luke Somers 'killed in failed rescue attempt in Yemen',120,unrelated
"Luke Somers, American Hostage, Is Killed During Rescue Attempt in Yemen, U.S. Official Says",120,unrelated
Michael Brown shooting audio caught on tape?,120,discuss
"Cook said to confirm Apple Watch is showerproof, lasts a day",121,unrelated
FBI Probing Alleged Audio of Michael Brown Shooting,121,unrelated
UPDATE: Internet report of Ebola outbreak in Purdon not true,121,unrelated
"Sorry, Fido. Pope Francis did NOT say our pets are going to heaven",121,unrelated
"Audio captured at time of Michael Brown shooting, company says",121,unrelated
Isis tells mother on rescue mission :’You’ve just eaten your son’,121,unrelated
Airport worker strips naked at security scanner in protest against guards,121,unrelated
An audio recording of the Michael Brown shooting has reportedly surfaced,121,unrelated
ISIS Blasts 'Scorpion Bombs' At Civilian Areas In Iraq; Mosul Residents Living In Fear,121,unrelated
CNN Plays Alleged Recording of Michael Brown Shooting,121,unrelated
Texas City plumber's truck ends up in Syrian war,121,unrelated
A Murdered Witness?,121,discuss
Report: Possible audio tape of Michael Brown shooting,121,unrelated
"Israel opens dams, floods Gaza",121,unrelated
New Audio Recording From Ferguson May Capture Michael Brown Shooting,121,unrelated
Video messaging service verifies timing of CNN audio recording,121,unrelated
CNN audio: Is this the moment Michael Brown was shot?,121,unrelated
"No, Pumpkin Spice Condoms Are Not A Real Thing",121,unrelated
Alleged Audio of Michael Brown Shooting Doesn’t Sound Good for Officer Darren Wilson,121,unrelated
Audio of gunfire in Michael Brown case authenticated by app company,121,unrelated
"Apple Media Event Rumored for Late February, Apple Watch and 12"" MacBook Air Likely Topics [Updated]",121,unrelated
Is the Alleged Audio of the Gunshots That Killed Michael Brown a Hoax?,121,unrelated
Attorney: New audio reveals pause in gunfire when Michael Brown was shot,121,unrelated
Video Messaging App Says Audio Recording Of Michael Brown's Shooting Is Authentic,121,unrelated
REPORT: Alleged New Audio of Michael Brown Shooting,121,unrelated
CNN plays chilling audio recording allegedly from Michael Brown shooting: “At least 11 shots”,121,unrelated
"Why the most expensive Apple Watch will probably cost around $10,000",121,unrelated
New Audio Reveals Pause in Gunfire When Michael Brown Was Shot: Attorney,121,unrelated
CNN Expert on Brown Audio: At First I Thought ‘Someone’s Trying to Punk CNN’,121,unrelated
Michael Brown shooting audio caught on tape?,121,unrelated
Has North Korean dictator Kim Jong-un been replaced by his sister?,121,unrelated
Norfolk Man Pays £300 For His Constipated Goldfish To Have Lifesaving Surgery,121,unrelated
Christian Bale quits Steve Jobs movie,121,unrelated
New Audio Allegedly Captures Moment Michael Brown Was Shot,121,unrelated
New Audio Shows Michael Brown Was Shot at 11 Times,121,unrelated
Alleged audio of Michael Brown shooting has surfaced,121,unrelated
Texas plumber's truck spotted in Syria: 'We have nothing to do with terror at all',121,unrelated
Seven girls fall pregnant after five day school trip in Bosnia and Herzegovina,121,unrelated
Breaking: Soldier shot at National War Memorial in Ottawa,121,unrelated
"ISIS Claims It Kidnapped Gill Rosenberg, The First Western Woman To Fall Into The Group's Hands",121,unrelated
Shots Heard In Alleged Brown Shooting Recording [AUDIO],121,unrelated
Moment Michael Brown was shot dead 'caught on audio recording': FBI handed potentially damning tape of ELEVEN shots being fired - including final volley of 'kill shots',121,unrelated
Islamic Militants Post Video Claiming to Show Beheading of U.S. Journalist,121,unrelated
Audio recording allegedly captures moment Michael Brown was shot,121,unrelated
Experts: More facts needed on purported audio recording of Michael Brown shooting,121,unrelated
An Audio Recording of the Michael Brown Shooting Has Reportedly Surfaced,121,unrelated
ISIS fighters 'have contracted Ebola': World Health Organisation investigating reports militants showed up at Iraqi hospital with lethal disease,121,unrelated
CNN Plays Alleged Audiotape of Michael Brown ShootingMilitarization Of Police,121,unrelated
Was Alleged Audio of Michael Brown Shooting on CNN a Hoax?,121,unrelated
Alleged audio of Michael Brown shooting released,121,unrelated
Audio recording allegedly captures at least 10 shots fired in Michael Brown killing,121,unrelated
Audio may have captured Michael Brown shooting,121,unrelated
Second person rushed to hospital with Ebola symptoms after contact with 'patient zero' Thomas Duncan,121,unrelated
"Planetary Alignment On Jan 4, 2015 Will Decrease Gravity For 5 Minutes Causing Partial Weightlessness",121,unrelated
Audio recording of Michael Brown being gunned down WAS made at the time he was killed: App company appears to confirm tape of ELEVEN bullets being fired - including final volley of 'kill shots',121,unrelated
Report: Audio Reveals Pause Between Gunshots When Michael Brown Was Shot,121,unrelated
Ferguson riots: audio may have captured Michael Brown shooting,121,unrelated
Comcast Says You Can Keep Your Tor,121,unrelated
Hoax 'Banksy Arrested in London' Story Dupes the Internet Again,121,unrelated
"CNN Broadcasts Purported Audio Containing Gunshots That Felled Michael Brown Jr.; Leaders, Celebrities Fill Pews At Teen’s Funeral",121,unrelated
CNN Airs Alleged Audio from Michael Brown Shooting,121,unrelated
Kimye’s Fault? Anna Wintour’s NYC ‘Vogue’ Offices Hit With Disgusting Rat Infestation: ‘Rat Droppings On Desks’,121,unrelated
CNN Posts Alleged Audio of Michael Brown Shooting,121,unrelated
Penis Spray-Painted on a $2.5 Million Car Was Just for a Prank Video,124,disagree
Someone painted a graffiti dick on a $2.5 million car,124,agree
